bank_txn_id,date_key,entity_id,txn_type,amount,currency
523,20241228,2,RECEIPT_AR,433.38,EUR
524,20241216,2,RECEIPT_AR,430.73,EUR
525,20241206,1,RECEIPT_AR,3908.73,CZK
526,20250219,2,RECEIPT_AR,4154.03,EUR
527,20250729,1,RECEIPT_AR,484.46,CZK
528,20251124,1,RECEIPT_AR,5301.84,CZK
529,20240425,1,RECEIPT_AR,3335.93,CZK
530,20241007,2,RECEIPT_AR,1499.67,EUR
531,20241208,1,RECEIPT_AR,9301.05,CZK
532,20240612,1,RECEIPT_AR,4720.14,CZK
533,20250719,1,RECEIPT_AR,7858.7,CZK
534,20250719,1,RECEIPT_AR,214.1,CZK
535,20251114,2,RECEIPT_AR,431.38,EUR
536,20250526,1,RECEIPT_AR,1059.84,CZK
537,20240406,2,RECEIPT_AR,405.8,EUR
538,20251201,1,RECEIPT_AR,204.63,CZK
539,20250329,1,RECEIPT_AR,5469.9400000000005,CZK
540,20251020,1,RECEIPT_AR,546.59,CZK
541,20251212,2,RECEIPT_AR,437.06,EUR
542,20250101,2,RECEIPT_AR,1768.47,EUR
543,20240927,2,RECEIPT_AR,5238.74,EUR
544,20251224,2,RECEIPT_AR,4889.43,EUR
545,20240726,1,RECEIPT_AR,458.52,CZK
546,20240806,2,RECEIPT_AR,5655.46,EUR
547,20240521,2,RECEIPT_AR,4570.43,EUR
548,20240210,1,RECEIPT_AR,327.11,CZK
549,20250929,1,RECEIPT_AR,219.32,CZK
550,20240814,2,RECEIPT_AR,4460.3,EUR
551,20240220,1,RECEIPT_AR,3017.07,CZK
552,20250709,1,RECEIPT_AR,3762.26,CZK
553,20250614,1,RECEIPT_AR,175.9,CZK
554,20260113,1,RECEIPT_AR,365.29,CZK
555,20250313,1,RECEIPT_AR,6224.62,CZK
556,20240909,1,RECEIPT_AR,2131.73,CZK
557,20250916,2,RECEIPT_AR,1448.96,EUR
558,20250323,1,RECEIPT_AR,2436.92,CZK
559,20250928,2,RECEIPT_AR,409.25,EUR
560,20260302,1,RECEIPT_AR,1734.52,CZK
561,20250123,1,RECEIPT_AR,8360.48,CZK
562,20240704,1,RECEIPT_AR,6510.610000000001,CZK
563,20250429,1,RECEIPT_AR,2131.33,CZK
564,20240511,2,RECEIPT_AR,4603.3,EUR
565,20241003,2,RECEIPT_AR,11793.64,EUR
566,20251205,2,RECEIPT_AR,495.98,EUR
567,20260128,1,RECEIPT_AR,4554.85,CZK
568,20260126,1,RECEIPT_AR,1845.77,CZK
569,20260203,1,RECEIPT_AR,8086.31,CZK
570,20241015,1,RECEIPT_AR,2371.24,CZK
571,20250605,1,RECEIPT_AR,7016.26,CZK
572,20250203,1,RECEIPT_AR,3021.07,CZK
573,20240514,2,RECEIPT_AR,6665.4,EUR
574,20240523,1,RECEIPT_AR,7237.4,CZK
575,20251011,1,RECEIPT_AR,2037.56,CZK
576,20250210,2,RECEIPT_AR,556.8,EUR
577,20250718,2,RECEIPT_AR,1708.57,EUR
578,20240608,1,RECEIPT_AR,6380.86,CZK
579,20250623,1,RECEIPT_AR,546.42,CZK
580,20240216,1,RECEIPT_AR,1487.45,CZK
581,20240803,2,RECEIPT_AR,177.3,EUR
582,20241220,2,RECEIPT_AR,5877.4,EUR
583,20240506,1,RECEIPT_AR,1525.15,CZK
584,20250327,1,RECEIPT_AR,1702.84,CZK
585,20240125,1,RECEIPT_AR,355.14,CZK
586,20240831,2,RECEIPT_AR,10339.52,EUR
587,20241117,1,RECEIPT_AR,650.75,CZK
588,20240726,1,RECEIPT_AR,5151.0,CZK
589,20240821,2,RECEIPT_AR,8543.11,EUR
590,20250719,2,RECEIPT_AR,795.39,EUR
591,20251103,1,RECEIPT_AR,5258.91,CZK
592,20241001,1,RECEIPT_AR,5914.74,CZK
593,20240318,1,RECEIPT_AR,3463.57,CZK
594,20251104,1,RECEIPT_AR,1728.74,CZK
595,20240719,1,RECEIPT_AR,180.97,CZK
596,20250724,1,RECEIPT_AR,811.41,CZK
597,20250414,1,RECEIPT_AR,4832.28,CZK
598,20250808,2,RECEIPT_AR,728.15,EUR
599,20250412,2,RECEIPT_AR,4919.18,EUR
600,20241212,1,RECEIPT_AR,5007.93,CZK
601,20251221,2,RECEIPT_AR,4741.15,EUR
602,20240206,1,RECEIPT_AR,508.16,CZK
603,20240605,1,RECEIPT_AR,376.55,CZK
604,20251103,2,RECEIPT_AR,409.38,EUR
605,20250826,1,RECEIPT_AR,2074.04,CZK
606,20240331,1,RECEIPT_AR,627.49,CZK
607,20250306,1,RECEIPT_AR,2005.78,CZK
608,20250605,1,RECEIPT_AR,382.29,CZK
609,20240128,1,RECEIPT_AR,160.57,CZK
610,20240819,1,RECEIPT_AR,186.46,CZK
611,20240624,1,RECEIPT_AR,492.32,CZK
612,20240502,1,RECEIPT_AR,288.7,CZK
613,20250614,2,RECEIPT_AR,4166.45,EUR
614,20240630,2,RECEIPT_AR,266.62,EUR
615,20241020,2,RECEIPT_AR,4987.37,EUR
616,20250329,1,RECEIPT_AR,2174.86,CZK
617,20240915,2,RECEIPT_AR,521.39,EUR
618,20240306,1,RECEIPT_AR,353.14,CZK
619,20240922,1,RECEIPT_AR,437.2,CZK
620,20250326,1,RECEIPT_AR,295.51,CZK
621,20251205,1,RECEIPT_AR,7324.57,CZK
622,20251210,2,RECEIPT_AR,5808.91,EUR
623,20240408,1,RECEIPT_AR,3595.55,CZK
624,20260101,1,RECEIPT_AR,12357.03,CZK
625,20250113,1,RECEIPT_AR,2546.53,CZK
626,20241104,2,RECEIPT_AR,6384.82,EUR
627,20250518,2,RECEIPT_AR,4736.05,EUR
628,20240724,1,RECEIPT_AR,365.62,CZK
629,20241225,1,RECEIPT_AR,5990.09,CZK
630,20250913,1,RECEIPT_AR,14026.76,CZK
631,20250907,1,RECEIPT_AR,7794.57,CZK
632,20241103,1,RECEIPT_AR,201.83,CZK
633,20240426,1,RECEIPT_AR,189.25,CZK
634,20240522,2,RECEIPT_AR,363.62,EUR
635,20240829,1,RECEIPT_AR,2113.33,CZK
636,20250820,2,RECEIPT_AR,1952.58,EUR
637,20240427,2,RECEIPT_AR,244.46,EUR
638,20241201,1,RECEIPT_AR,4046.5,CZK
639,20250510,2,RECEIPT_AR,2371.09,EUR
640,20250808,1,RECEIPT_AR,6479.93,CZK
641,20250709,2,RECEIPT_AR,682.84,EUR
642,20240531,1,RECEIPT_AR,1658.31,CZK
643,20240725,2,RECEIPT_AR,545.37,EUR
644,20250705,1,RECEIPT_AR,4184.28,CZK
645,20250828,1,RECEIPT_AR,9680.01,CZK
646,20241227,1,RECEIPT_AR,382.27,CZK
647,20251101,1,RECEIPT_AR,4656.62,CZK
648,20251217,2,RECEIPT_AR,4088.92,EUR
649,20240330,1,RECEIPT_AR,4052.2,CZK
650,20240811,1,RECEIPT_AR,5949.1,CZK
651,20251212,1,RECEIPT_AR,630.85,CZK
652,20250313,2,RECEIPT_AR,4927.83,EUR
653,20251119,1,RECEIPT_AR,646.55,CZK
654,20251108,1,RECEIPT_AR,5050.52,CZK
655,20250608,1,RECEIPT_AR,247.11,CZK
656,20260102,1,RECEIPT_AR,2225.13,CZK
657,20240320,2,RECEIPT_AR,3414.63,EUR
658,20251229,1,RECEIPT_AR,438.76,CZK
659,20250709,1,RECEIPT_AR,2013.72,CZK
660,20251025,2,RECEIPT_AR,1187.54,EUR
661,20240724,1,RECEIPT_AR,5729.21,CZK
662,20251031,2,RECEIPT_AR,383.05,EUR
663,20240308,1,RECEIPT_AR,633.33,CZK
664,20250925,1,RECEIPT_AR,5034.35,CZK
665,20240504,1,RECEIPT_AR,3140.18,CZK
666,20240119,2,RECEIPT_AR,3967.49,EUR
667,20250323,1,RECEIPT_AR,5032.55,CZK
668,20250804,2,RECEIPT_AR,222.22,EUR
669,20250220,2,RECEIPT_AR,4506.09,EUR
670,20240916,1,RECEIPT_AR,3077.33,CZK
671,20240820,1,RECEIPT_AR,9072.13,CZK
672,20251030,1,RECEIPT_AR,4088.47,CZK
673,20241126,2,RECEIPT_AR,132.99,EUR
674,20250629,1,RECEIPT_AR,4161.66,CZK
675,20241213,1,RECEIPT_AR,281.33,CZK
676,20260127,1,RECEIPT_AR,9885.34,CZK
677,20240205,1,RECEIPT_AR,1524.79,CZK
678,20240910,1,RECEIPT_AR,5706.61,CZK
679,20240228,1,RECEIPT_AR,4540.87,CZK
680,20240719,1,RECEIPT_AR,465.08,CZK
681,20240822,1,RECEIPT_AR,7564.4,CZK
682,20240415,1,RECEIPT_AR,7250.54,CZK
683,20240619,1,RECEIPT_AR,8954.02,CZK
684,20250816,2,RECEIPT_AR,6314.16,EUR
685,20240323,1,RECEIPT_AR,228.36,CZK
686,20240221,1,RECEIPT_AR,1318.29,CZK
687,20250609,1,RECEIPT_AR,1017.44,CZK
688,20240920,1,RECEIPT_AR,1692.19,CZK
689,20260117,1,RECEIPT_AR,321.97,CZK
690,20240623,1,RECEIPT_AR,485.13,CZK
691,20250602,1,RECEIPT_AR,3839.63,CZK
692,20250922,2,RECEIPT_AR,449.58,EUR
693,20241027,1,RECEIPT_AR,522.38,CZK
694,20250923,1,RECEIPT_AR,1527.23,CZK
695,20240818,1,RECEIPT_AR,6566.54,CZK
696,20250302,1,RECEIPT_AR,2109.52,CZK
697,20241017,2,RECEIPT_AR,621.93,EUR
698,20240403,2,RECEIPT_AR,3033.08,EUR
699,20240615,1,RECEIPT_AR,6526.63,CZK
700,20240415,1,RECEIPT_AR,343.89,CZK
701,20240116,2,RECEIPT_AR,4133.48,EUR
702,20251107,1,RECEIPT_AR,3532.75,CZK
703,20251014,1,RECEIPT_AR,4795.46,CZK
704,20240803,2,RECEIPT_AR,225.24,EUR
705,20251218,1,RECEIPT_AR,10512.79,CZK
706,20250312,1,RECEIPT_AR,179.45,CZK
707,20240428,1,RECEIPT_AR,4339.6,CZK
708,20240916,2,RECEIPT_AR,177.0,EUR
709,20251115,1,RECEIPT_AR,12093.53,CZK
710,20241220,1,RECEIPT_AR,489.52,CZK
711,20240125,1,RECEIPT_AR,5664.26,CZK
712,20250506,2,RECEIPT_AR,4713.15,EUR
713,20241205,1,RECEIPT_AR,5024.17,CZK
714,20250227,2,RECEIPT_AR,4094.32,EUR
715,20250528,1,RECEIPT_AR,6948.87,CZK
716,20250403,1,RECEIPT_AR,418.94,CZK
717,20250115,2,RECEIPT_AR,2778.93,EUR
718,20241011,1,RECEIPT_AR,4692.23,CZK
719,20241225,1,RECEIPT_AR,159.61,CZK
720,20240723,2,RECEIPT_AR,5438.54,EUR
721,20251022,1,RECEIPT_AR,186.34,CZK
722,20241110,1,RECEIPT_AR,367.03,CZK
723,20241110,1,RECEIPT_AR,7273.75,CZK
724,20260204,1,RECEIPT_AR,5535.15,CZK
725,20250520,1,RECEIPT_AR,4313.05,CZK
726,20250326,1,RECEIPT_AR,6160.79,CZK
727,20250504,2,RECEIPT_AR,4623.26,EUR
728,20240921,2,RECEIPT_AR,3681.04,EUR
729,20240304,1,RECEIPT_AR,3033.0,CZK
730,20241118,1,RECEIPT_AR,5062.35,CZK
731,20240329,1,RECEIPT_AR,166.15,CZK
732,20240629,1,RECEIPT_AR,9258.59,CZK
733,20241125,1,RECEIPT_AR,379.16,CZK
734,20240424,1,RECEIPT_AR,615.29,CZK
735,20250817,1,RECEIPT_AR,1970.16,CZK
736,20250925,1,RECEIPT_AR,8014.62,CZK
737,20240925,1,RECEIPT_AR,4994.57,CZK
738,20240128,1,RECEIPT_AR,2865.33,CZK
739,20240331,2,RECEIPT_AR,5175.8,EUR
740,20240406,1,RECEIPT_AR,429.45,CZK
741,20250402,2,RECEIPT_AR,3458.89,EUR
742,20240920,1,RECEIPT_AR,3267.01,CZK
743,20250303,1,RECEIPT_AR,5444.64,CZK
744,20240405,1,RECEIPT_AR,4850.3,CZK
745,20240421,1,RECEIPT_AR,637.98,CZK
746,20250222,1,RECEIPT_AR,3026.46,CZK
747,20260227,1,RECEIPT_AR,1953.69,CZK
748,20250405,1,RECEIPT_AR,2221.03,CZK
749,20250415,1,RECEIPT_AR,201.33,CZK
750,20240512,1,RECEIPT_AR,4733.69,CZK
751,20241031,1,RECEIPT_AR,544.75,CZK
752,20240411,1,RECEIPT_AR,299.55,CZK
753,20251114,1,RECEIPT_AR,2892.4,CZK
754,20250104,1,RECEIPT_AR,13187.14,CZK
755,20250820,1,RECEIPT_AR,1816.18,CZK
756,20240203,1,RECEIPT_AR,178.03,CZK
757,20250616,2,RECEIPT_AR,2229.37,EUR
758,20251211,1,RECEIPT_AR,4928.6,CZK
759,20250511,1,RECEIPT_AR,612.46,CZK
760,20251201,1,RECEIPT_AR,2142.53,CZK
761,20250825,1,RECEIPT_AR,2738.02,CZK
762,20250330,1,RECEIPT_AR,7211.4,CZK
763,20250814,1,RECEIPT_AR,3000.87,CZK
764,20251107,1,RECEIPT_AR,256.28,CZK
765,20250801,1,RECEIPT_AR,727.24,CZK
766,20240727,2,RECEIPT_AR,7897.54,EUR
767,20250814,1,RECEIPT_AR,355.45,CZK
768,20240810,2,RECEIPT_AR,13858.53,EUR
769,20260121,2,RECEIPT_AR,1304.39,EUR
770,20250627,1,RECEIPT_AR,157.01,CZK
771,20240619,1,RECEIPT_AR,8593.44,CZK
772,20241207,1,RECEIPT_AR,320.99,CZK
773,20250722,2,RECEIPT_AR,3031.31,EUR
774,20240426,1,RECEIPT_AR,5122.01,CZK
775,20251219,1,RECEIPT_AR,5569.4,CZK
776,20250517,2,RECEIPT_AR,4601.08,EUR
777,20250325,2,RECEIPT_AR,5362.9,EUR
778,20251217,1,RECEIPT_AR,336.08,CZK
779,20250619,1,RECEIPT_AR,371.48,CZK
780,20250402,1,RECEIPT_AR,3434.94,CZK
781,20250917,1,RECEIPT_AR,4971.02,CZK
782,20250314,1,RECEIPT_AR,187.5,CZK
783,20250912,1,RECEIPT_AR,10658.15,CZK
784,20251204,1,RECEIPT_AR,7263.97,CZK
785,20250130,1,RECEIPT_AR,4010.75,CZK
786,20250125,1,RECEIPT_AR,491.26,CZK
787,20241015,1,RECEIPT_AR,7185.15,CZK
788,20240816,1,RECEIPT_AR,2715.21,CZK
789,20251011,1,RECEIPT_AR,11574.18,CZK
790,20240325,2,RECEIPT_AR,6791.24,EUR
791,20240909,1,RECEIPT_AR,8259.21,CZK
792,20240825,1,RECEIPT_AR,160.83,CZK
793,20240331,1,RECEIPT_AR,246.84,CZK
794,20250923,1,RECEIPT_AR,7933.49,CZK
795,20241019,2,RECEIPT_AR,4490.65,EUR
796,20240514,1,RECEIPT_AR,5380.97,CZK
797,20241115,1,RECEIPT_AR,4269.98,CZK
798,20251222,1,RECEIPT_AR,212.41,CZK
799,20240122,1,RECEIPT_AR,4266.07,CZK
800,20240225,2,RECEIPT_AR,2000.91,EUR
801,20260112,1,RECEIPT_AR,475.77,CZK
802,20251004,1,RECEIPT_AR,5865.95,CZK
803,20251120,1,RECEIPT_AR,8034.55,CZK
804,20250622,1,RECEIPT_AR,180.62,CZK
805,20241231,1,RECEIPT_AR,614.74,CZK
806,20241017,1,RECEIPT_AR,518.05,CZK
807,20251211,1,RECEIPT_AR,4079.01,CZK
808,20250110,2,RECEIPT_AR,4001.72,EUR
809,20250131,2,RECEIPT_AR,3432.22,EUR
810,20240413,1,RECEIPT_AR,4868.12,CZK
811,20260205,1,RECEIPT_AR,7954.17,CZK
812,20241116,1,RECEIPT_AR,2402.91,CZK
813,20250524,1,RECEIPT_AR,1694.0,CZK
814,20250529,1,RECEIPT_AR,3569.07,CZK
815,20251006,2,RECEIPT_AR,5853.91,EUR
816,20240410,1,RECEIPT_AR,2055.15,CZK
817,20250629,1,RECEIPT_AR,9223.46,CZK
818,20240923,1,RECEIPT_AR,1748.42,CZK
819,20250820,1,RECEIPT_AR,2092.35,CZK
820,20250520,1,RECEIPT_AR,4873.54,CZK
821,20241031,1,RECEIPT_AR,4620.3,CZK
822,20250215,1,RECEIPT_AR,1864.41,CZK
823,20251122,1,RECEIPT_AR,3478.53,CZK
824,20241025,1,RECEIPT_AR,408.6,CZK
825,20250226,2,RECEIPT_AR,5843.45,EUR
826,20240108,2,RECEIPT_AR,4091.95,EUR
827,20240116,1,RECEIPT_AR,1014.22,CZK
828,20251018,1,RECEIPT_AR,369.92,CZK
829,20250216,1,RECEIPT_AR,7002.93,CZK
830,20240928,1,RECEIPT_AR,10746.79,CZK
831,20250907,1,RECEIPT_AR,11836.49,CZK
832,20240418,1,RECEIPT_AR,2396.44,CZK
833,20260219,1,RECEIPT_AR,3579.3,CZK
834,20240226,1,RECEIPT_AR,4004.11,CZK
835,20250131,1,RECEIPT_AR,644.49,CZK
836,20241024,2,RECEIPT_AR,207.04,EUR
837,20260121,1,RECEIPT_AR,3364.79,CZK
838,20260110,2,RECEIPT_AR,4427.49,EUR
839,20240313,1,RECEIPT_AR,11309.5,CZK
840,20241207,1,RECEIPT_AR,6731.25,CZK
841,20250401,1,RECEIPT_AR,4409.27,CZK
842,20250124,1,RECEIPT_AR,1273.93,CZK
843,20240916,2,RECEIPT_AR,4716.12,EUR
844,20241023,2,RECEIPT_AR,418.64,EUR
845,20250603,2,RECEIPT_AR,1685.59,EUR
846,20240826,2,RECEIPT_AR,1233.3,EUR
847,20250216,2,RECEIPT_AR,1431.23,EUR
848,20240918,2,RECEIPT_AR,4634.2,EUR
849,20250704,1,RECEIPT_AR,2311.66,CZK
850,20240325,2,RECEIPT_AR,3242.34,EUR
851,20250901,1,RECEIPT_AR,5904.24,CZK
852,20240521,2,RECEIPT_AR,4673.51,EUR
853,20250108,2,RECEIPT_AR,332.4,EUR
854,20241001,1,RECEIPT_AR,4306.58,CZK
855,20240520,1,RECEIPT_AR,2402.94,CZK
856,20240324,1,RECEIPT_AR,6211.87,CZK
857,20250717,2,RECEIPT_AR,2973.28,EUR
858,20240628,1,RECEIPT_AR,354.35,CZK
859,20240929,2,RECEIPT_AR,1472.91,EUR
860,20240612,1,RECEIPT_AR,3521.35,CZK
861,20250620,1,RECEIPT_AR,3637.46,CZK
862,20250929,2,RECEIPT_AR,408.05,EUR
863,20251224,2,RECEIPT_AR,3576.81,EUR
864,20240821,1,RECEIPT_AR,161.25,CZK
865,20241118,2,RECEIPT_AR,5354.31,EUR
866,20240425,2,RECEIPT_AR,2342.14,EUR
867,20250908,2,RECEIPT_AR,6070.33,EUR
868,20250326,1,RECEIPT_AR,361.57,CZK
869,20251203,1,RECEIPT_AR,8244.75,CZK
870,20250516,2,RECEIPT_AR,2372.1,EUR
871,20250213,1,RECEIPT_AR,1515.07,CZK
872,20250412,2,RECEIPT_AR,424.79,EUR
873,20250523,1,RECEIPT_AR,8274.71,CZK
874,20240407,1,RECEIPT_AR,3338.68,CZK
875,20241231,2,RECEIPT_AR,1745.87,EUR
876,20250420,2,RECEIPT_AR,12131.85,EUR
877,20241009,2,RECEIPT_AR,650.31,EUR
878,20240924,1,RECEIPT_AR,1051.88,CZK
879,20240912,1,RECEIPT_AR,161.98,CZK
880,20250820,1,RECEIPT_AR,790.26,CZK
881,20251213,2,RECEIPT_AR,3622.14,EUR
882,20251101,2,RECEIPT_AR,205.06,EUR
883,20251120,1,RECEIPT_AR,5207.71,CZK
884,20241030,2,RECEIPT_AR,7739.82,EUR
885,20250914,1,RECEIPT_AR,440.83,CZK
886,20240510,1,RECEIPT_AR,4697.99,CZK
887,20240217,1,RECEIPT_AR,1466.32,CZK
888,20241024,1,RECEIPT_AR,437.98,CZK
889,20250709,1,RECEIPT_AR,2962.28,CZK
890,20250225,1,RECEIPT_AR,1781.05,CZK
891,20250630,1,RECEIPT_AR,744.74,CZK
892,20250707,1,RECEIPT_AR,4324.77,CZK
893,20251204,1,RECEIPT_AR,4080.74,CZK
894,20250716,1,RECEIPT_AR,4049.59,CZK
895,20240229,1,RECEIPT_AR,5516.1,CZK
896,20250127,1,RECEIPT_AR,1957.48,CZK
897,20250114,1,RECEIPT_AR,251.31,CZK
898,20240930,1,RECEIPT_AR,5874.64,CZK
899,20240404,1,RECEIPT_AR,371.67,CZK
900,20240810,1,RECEIPT_AR,2893.9,CZK
901,20241121,1,RECEIPT_AR,1780.18,CZK
902,20250805,1,RECEIPT_AR,3004.99,CZK
903,20251214,1,RECEIPT_AR,1954.97,CZK
904,20250619,2,RECEIPT_AR,237.61,EUR
905,20250429,1,RECEIPT_AR,144.24,CZK
906,20250122,2,RECEIPT_AR,317.63,EUR
907,20240824,1,RECEIPT_AR,7613.83,CZK
908,20241220,2,RECEIPT_AR,1717.82,EUR
909,20241021,1,RECEIPT_AR,6352.43,CZK
910,20250702,1,RECEIPT_AR,2309.81,CZK
911,20250609,2,RECEIPT_AR,6902.97,EUR
912,20250728,1,RECEIPT_AR,8708.04,CZK
913,20241006,1,RECEIPT_AR,384.85,CZK
914,20260127,1,RECEIPT_AR,2617.13,CZK
915,20250307,2,RECEIPT_AR,2560.27,EUR
916,20251124,2,RECEIPT_AR,1142.43,EUR
917,20240130,1,RECEIPT_AR,3031.62,CZK
918,20240524,1,RECEIPT_AR,1700.83,CZK
919,20241114,1,RECEIPT_AR,219.24,CZK
920,20250917,1,RECEIPT_AR,2435.13,CZK
921,20241028,1,RECEIPT_AR,11791.619999999999,CZK
922,20240802,2,RECEIPT_AR,3709.06,EUR
923,20240413,1,RECEIPT_AR,3040.97,CZK
924,20250608,1,RECEIPT_AR,1259.1,CZK
925,20260127,1,RECEIPT_AR,1995.02,CZK
926,20250509,1,RECEIPT_AR,291.07,CZK
927,20240407,2,RECEIPT_AR,4928.35,EUR
928,20240524,1,RECEIPT_AR,7942.56,CZK
929,20260114,1,RECEIPT_AR,6219.71,CZK
930,20251012,1,RECEIPT_AR,5260.96,CZK
931,20240326,1,RECEIPT_AR,4859.86,CZK
932,20240414,2,RECEIPT_AR,4675.14,EUR
933,20240507,1,RECEIPT_AR,2407.05,CZK
934,20241122,2,RECEIPT_AR,1147.72,EUR
935,20251112,1,RECEIPT_AR,7528.35,CZK
936,20250506,1,RECEIPT_AR,2996.83,CZK
937,20250301,2,RECEIPT_AR,3732.21,EUR
938,20241219,1,RECEIPT_AR,470.56,CZK
939,20240730,1,RECEIPT_AR,1964.77,CZK
940,20240219,1,RECEIPT_AR,373.76,CZK
941,20250518,1,RECEIPT_AR,6594.18,CZK
942,20240220,1,RECEIPT_AR,422.65,CZK
943,20250715,2,RECEIPT_AR,6182.92,EUR
944,20241129,1,RECEIPT_AR,1521.39,CZK
945,20240924,2,RECEIPT_AR,7310.77,EUR
946,20240227,1,RECEIPT_AR,372.59,CZK
947,20250827,1,RECEIPT_AR,4483.62,CZK
948,20251113,1,RECEIPT_AR,3195.14,CZK
949,20240801,1,RECEIPT_AR,1955.18,CZK
950,20260111,1,RECEIPT_AR,1889.52,CZK
951,20251107,2,RECEIPT_AR,1766.99,EUR
952,20240416,1,RECEIPT_AR,7306.77,CZK
953,20250728,1,RECEIPT_AR,693.1,CZK
954,20250713,2,RECEIPT_AR,261.91,EUR
955,20250918,1,RECEIPT_AR,1519.95,CZK
956,20240418,2,RECEIPT_AR,6897.91,EUR
957,20260108,1,RECEIPT_AR,1368.08,CZK
958,20241025,2,RECEIPT_AR,2407.26,EUR
959,20240629,1,RECEIPT_AR,710.31,CZK
960,20240614,1,RECEIPT_AR,4018.39,CZK
961,20250910,1,RECEIPT_AR,1780.15,CZK
962,20240620,1,RECEIPT_AR,3038.38,CZK
963,20240226,2,RECEIPT_AR,3008.98,EUR
964,20250823,1,RECEIPT_AR,4551.9,CZK
965,20240331,1,RECEIPT_AR,161.37,CZK
966,20250311,1,RECEIPT_AR,4490.33,CZK
967,20250606,1,RECEIPT_AR,4866.98,CZK
968,20240412,1,RECEIPT_AR,7872.59,CZK
969,20250802,1,RECEIPT_AR,152.21,CZK
970,20251031,1,RECEIPT_AR,1079.6,CZK
971,20250428,1,RECEIPT_AR,6668.26,CZK
972,20251017,1,RECEIPT_AR,381.53,CZK
973,20251213,2,RECEIPT_AR,4218.45,EUR
974,20240424,1,RECEIPT_AR,7952.39,CZK
975,20251017,1,RECEIPT_AR,3429.33,CZK
976,20250305,1,RECEIPT_AR,181.96,CZK
977,20240904,2,RECEIPT_AR,5886.17,EUR
978,20251126,1,RECEIPT_AR,212.07,CZK
979,20260126,1,RECEIPT_AR,3383.01,CZK
980,20250619,1,RECEIPT_AR,213.57,CZK
981,20241030,1,RECEIPT_AR,410.98,CZK
982,20251217,2,RECEIPT_AR,2805.15,EUR
983,20250523,1,RECEIPT_AR,7656.72,CZK
984,20240517,2,RECEIPT_AR,6300.05,EUR
985,20240410,1,RECEIPT_AR,138.01,CZK
986,20250613,1,RECEIPT_AR,4867.17,CZK
987,20240830,1,RECEIPT_AR,647.9,CZK
988,20250926,1,RECEIPT_AR,652.45,CZK
989,20250504,1,RECEIPT_AR,4624.92,CZK
990,20250606,2,RECEIPT_AR,1771.16,EUR
991,20241017,1,RECEIPT_AR,625.48,CZK
992,20250211,1,RECEIPT_AR,2000.43,CZK
993,20250928,1,RECEIPT_AR,5140.38,CZK
994,20240908,1,RECEIPT_AR,2099.1,CZK
995,20240715,1,RECEIPT_AR,8964.82,CZK
996,20240509,2,RECEIPT_AR,6361.69,EUR
997,20240820,1,RECEIPT_AR,253.02,CZK
998,20240803,2,RECEIPT_AR,4282.99,EUR
999,20240329,1,RECEIPT_AR,3326.15,CZK
1000,20250601,1,RECEIPT_AR,364.0,CZK
1001,20250422,1,RECEIPT_AR,2142.23,CZK
1002,20250410,1,RECEIPT_AR,6991.99,CZK
1003,20250614,1,RECEIPT_AR,216.98,CZK
1004,20250329,2,RECEIPT_AR,3175.36,EUR
1005,20250429,1,RECEIPT_AR,4719.48,CZK
1006,20250725,1,RECEIPT_AR,5611.67,CZK
1007,20240417,1,RECEIPT_AR,192.25,CZK
1008,20240627,2,RECEIPT_AR,6292.41,EUR
1009,20251013,2,RECEIPT_AR,1731.56,EUR
1010,20241222,1,RECEIPT_AR,458.85,CZK
1011,20250626,1,RECEIPT_AR,3370.04,CZK
1012,20250309,2,RECEIPT_AR,2114.99,EUR
1013,20250719,2,RECEIPT_AR,339.26,EUR
1014,20260111,1,RECEIPT_AR,251.29,CZK
1015,20240614,1,RECEIPT_AR,3651.82,CZK
1016,20250820,1,RECEIPT_AR,2147.16,CZK
1017,20240701,2,RECEIPT_AR,750.37,EUR
1018,20240930,1,RECEIPT_AR,8336.26,CZK
1019,20250826,1,RECEIPT_AR,4749.1,CZK
1020,20250810,1,RECEIPT_AR,3688.77,CZK
1021,20240624,1,RECEIPT_AR,336.28,CZK
1022,20240827,2,RECEIPT_AR,531.05,EUR
1023,20240729,1,RECEIPT_AR,267.51,CZK
1024,20241103,1,RECEIPT_AR,6230.6,CZK
1025,20240624,1,RECEIPT_AR,9876.73,CZK
1026,20240203,1,RECEIPT_AR,3479.03,CZK
1027,20240520,1,RECEIPT_AR,3061.46,CZK
1028,20250225,1,RECEIPT_AR,1326.47,CZK
1029,20251214,2,RECEIPT_AR,236.15,EUR
1030,20240127,1,RECEIPT_AR,378.83,CZK
1031,20251201,1,RECEIPT_AR,295.74,CZK
1032,20240913,2,RECEIPT_AR,193.22,EUR
1033,20250114,2,RECEIPT_AR,667.5,EUR
1034,20250624,1,RECEIPT_AR,240.18,CZK
1035,20240502,2,RECEIPT_AR,3578.65,EUR
1036,20240519,1,RECEIPT_AR,438.17,CZK
1037,20240703,2,RECEIPT_AR,1318.93,EUR
1038,20250807,1,RECEIPT_AR,2569.49,CZK
1039,20240211,1,RECEIPT_AR,7130.82,CZK
1040,20240214,1,RECEIPT_AR,4586.65,CZK
1041,20240519,1,RECEIPT_AR,6467.78,CZK
1042,20250416,1,RECEIPT_AR,4462.46,CZK
1043,20251206,1,RECEIPT_AR,5008.72,CZK
