plan_line_id,version,month_key,entity_id,cost_center_id,account_id,amount
2044,FCST_W01_2026,20261101,1,20,8,-63583.92
2045,FCST_W01_2026,20261101,1,30,8,-89267.28
2046,FCST_W01_2026,20261101,1,40,8,-55763.24
2047,FCST_W01_2026,20261101,2,10,1,321645.36
2048,FCST_W01_2026,20261101,2,20,1,266502.41
2049,FCST_W01_2026,20261101,2,10,2,266544.7
2050,FCST_W01_2026,20261101,2,20,2,292819.82
2051,FCST_W01_2026,20261101,2,10,3,-54036.01
2052,FCST_W01_2026,20261101,2,10,4,-75229.88
2053,FCST_W01_2026,20261101,2,10,5,-71450.01
2054,FCST_W01_2026,20261101,2,20,5,-96125.64
2055,FCST_W01_2026,20261101,2,30,5,-118063.24
2056,FCST_W01_2026,20261101,2,40,5,-91434.23
2057,FCST_W01_2026,20261101,2,10,6,-71922.51
2058,FCST_W01_2026,20261101,2,20,6,-97559.21
2059,FCST_W01_2026,20261101,2,30,6,-61698.37
2060,FCST_W01_2026,20261101,2,40,6,-42572.81
2061,FCST_W01_2026,20261101,2,10,7,-60478.81
2062,FCST_W01_2026,20261101,2,20,7,-65387.2
2063,FCST_W01_2026,20261101,2,30,7,-73245.83
2064,FCST_W01_2026,20261101,2,40,7,-62007.88
2065,FCST_W01_2026,20261101,2,10,8,-84130.19
2066,FCST_W01_2026,20261101,2,20,8,-50692.38
2067,FCST_W01_2026,20261101,2,30,8,-101730.79
2068,FCST_W01_2026,20261101,2,40,8,-54680.84
2069,FCST_W01_2026,20261201,1,10,1,488198.97
2070,FCST_W01_2026,20261201,1,20,1,486755.81
2071,FCST_W01_2026,20261201,1,10,2,508159.0
2072,FCST_W01_2026,20261201,1,20,2,432265.37
2073,FCST_W01_2026,20261201,1,10,3,-106146.06
2074,FCST_W01_2026,20261201,1,10,4,-146227.8
2075,FCST_W01_2026,20261201,1,10,5,-94866.36
2076,FCST_W01_2026,20261201,1,20,5,-79342.9
2077,FCST_W01_2026,20261201,1,30,5,-127254.23
2078,FCST_W01_2026,20261201,1,40,5,-69775.1
2079,FCST_W01_2026,20261201,1,10,6,-92083.91
2080,FCST_W01_2026,20261201,1,20,6,-87019.97
2081,FCST_W01_2026,20261201,1,30,6,-82938.95
2082,FCST_W01_2026,20261201,1,40,6,-94738.86
2083,FCST_W01_2026,20261201,1,10,7,-103674.24
2084,FCST_W01_2026,20261201,1,20,7,-68336.28
2085,FCST_W01_2026,20261201,1,30,7,-62013.37
2086,FCST_W01_2026,20261201,1,40,7,-74635.28
2087,FCST_W01_2026,20261201,1,10,8,-43952.08
2088,FCST_W01_2026,20261201,1,20,8,-49316.63
2089,FCST_W01_2026,20261201,1,30,8,-64112.59
2090,FCST_W01_2026,20261201,1,40,8,-75115.74
2091,FCST_W01_2026,20261201,2,10,1,84528.35
2092,FCST_W01_2026,20261201,2,20,1,226395.16
2093,FCST_W01_2026,20261201,2,10,2,142961.81
2094,FCST_W01_2026,20261201,2,20,2,184106.82
2095,FCST_W01_2026,20261201,2,10,3,-95940.99
2096,FCST_W01_2026,20261201,2,10,4,-81562.96
2097,FCST_W01_2026,20261201,2,10,5,-71968.33
2098,FCST_W01_2026,20261201,2,20,5,-64968.23
2099,FCST_W01_2026,20261201,2,30,5,-78032.33
2100,FCST_W01_2026,20261201,2,40,5,-48071.01
2101,FCST_W01_2026,20261201,2,10,6,-80892.22
2102,FCST_W01_2026,20261201,2,20,6,-62401.92
2103,FCST_W01_2026,20261201,2,30,6,-78846.79
2104,FCST_W01_2026,20261201,2,40,6,-69956.19
2105,FCST_W01_2026,20261201,2,10,7,-83279.49
2106,FCST_W01_2026,20261201,2,20,7,-49851.73
2107,FCST_W01_2026,20261201,2,30,7,-44924.54
2108,FCST_W01_2026,20261201,2,40,7,-73582.15
2109,FCST_W01_2026,20261201,2,10,8,-79147.29
2110,FCST_W01_2026,20261201,2,20,8,-56502.1
2111,FCST_W01_2026,20261201,2,30,8,-69352.46
2112,FCST_W01_2026,20261201,2,40,8,-65397.79
2113,FCST_W05_2026,20250101,1,10,1,414830.12
2114,FCST_W05_2026,20250101,1,20,1,341223.8
2115,FCST_W05_2026,20250101,1,10,2,416948.33
2116,FCST_W05_2026,20250101,1,20,2,418521.72
2117,FCST_W05_2026,20250101,1,10,3,-139833.87
2118,FCST_W05_2026,20250101,1,10,4,-107504.82
2119,FCST_W05_2026,20250101,1,10,5,-74952.49
2120,FCST_W05_2026,20250101,1,20,5,-36469.16
2121,FCST_W05_2026,20250101,1,30,5,-166325.19
2122,FCST_W05_2026,20250101,1,40,5,-91483.67
2123,FCST_W05_2026,20250101,1,10,6,-71885.62
2124,FCST_W05_2026,20250101,1,20,6,-74780.28
2125,FCST_W05_2026,20250101,1,30,6,-82820.59
2126,FCST_W05_2026,20250101,1,40,6,-56770.83
2127,FCST_W05_2026,20250101,1,10,7,-67828.34
2128,FCST_W05_2026,20250101,1,20,7,-71425.41
2129,FCST_W05_2026,20250101,1,30,7,-88892.58
2130,FCST_W05_2026,20250101,1,40,7,-80597.15
2131,FCST_W05_2026,20250101,1,10,8,-84077.62
2132,FCST_W05_2026,20250101,1,20,8,-68635.97
2133,FCST_W05_2026,20250101,1,30,8,-70599.95
2134,FCST_W05_2026,20250101,1,40,8,-71060.64
2135,FCST_W05_2026,20250101,2,10,1,149381.94
2136,FCST_W05_2026,20250101,2,20,1,162035.45
2137,FCST_W05_2026,20250101,2,10,2,219627.79
2138,FCST_W05_2026,20250101,2,20,2,164078.32
2139,FCST_W05_2026,20250101,2,10,3,-70725.69
2140,FCST_W05_2026,20250101,2,10,4,-103655.8
2141,FCST_W05_2026,20250101,2,10,5,-53070.85
2142,FCST_W05_2026,20250101,2,20,5,-68369.42
2143,FCST_W05_2026,20250101,2,30,5,-120983.79
2144,FCST_W05_2026,20250101,2,40,5,-72679.9
2145,FCST_W05_2026,20250101,2,10,6,-54828.45
2146,FCST_W05_2026,20250101,2,20,6,-65480.99
2147,FCST_W05_2026,20250101,2,30,6,-71707.2
2148,FCST_W05_2026,20250101,2,40,6,-74325.71
2149,FCST_W05_2026,20250101,2,10,7,-39680.2
2150,FCST_W05_2026,20250101,2,20,7,-95663.54
2151,FCST_W05_2026,20250101,2,30,7,-68749.78
2152,FCST_W05_2026,20250101,2,40,7,-53537.12
2153,FCST_W05_2026,20250101,2,10,8,-47404.54
2154,FCST_W05_2026,20250101,2,20,8,-74067.33
2155,FCST_W05_2026,20250101,2,30,8,-62697.88
2156,FCST_W05_2026,20250101,2,40,8,-67198.73
2157,FCST_W05_2026,20250201,1,10,1,506010.71
2158,FCST_W05_2026,20250201,1,20,1,511166.69
2159,FCST_W05_2026,20250201,1,10,2,428830.78
2160,FCST_W05_2026,20250201,1,20,2,373231.07
2161,FCST_W05_2026,20250201,1,10,3,-123976.34
2162,FCST_W05_2026,20250201,1,10,4,-141646.94
2163,FCST_W05_2026,20250201,1,10,5,-75266.53
2164,FCST_W05_2026,20250201,1,20,5,-72861.8
2165,FCST_W05_2026,20250201,1,30,5,-100521.76
2166,FCST_W05_2026,20250201,1,40,5,-75008.03
2167,FCST_W05_2026,20250201,1,10,6,-45709.71
2168,FCST_W05_2026,20250201,1,20,6,-80167.75
2169,FCST_W05_2026,20250201,1,30,6,-34011.64
2170,FCST_W05_2026,20250201,1,40,6,-100809.74
2171,FCST_W05_2026,20250201,1,10,7,-91355.62
2172,FCST_W05_2026,20250201,1,20,7,-60977.06
2173,FCST_W05_2026,20250201,1,30,7,-59574.93
2174,FCST_W05_2026,20250201,1,40,7,-60246.0
2175,FCST_W05_2026,20250201,1,10,8,-84221.27
2176,FCST_W05_2026,20250201,1,20,8,-98974.19
2177,FCST_W05_2026,20250201,1,30,8,-76327.16
2178,FCST_W05_2026,20250201,1,40,8,-44400.57
2179,FCST_W05_2026,20250201,2,10,1,261416.79
2180,FCST_W05_2026,20250201,2,20,1,254322.24
2181,FCST_W05_2026,20250201,2,10,2,206402.45
2182,FCST_W05_2026,20250201,2,20,2,165541.73
2183,FCST_W05_2026,20250201,2,10,3,-89392.35
2184,FCST_W05_2026,20250201,2,10,4,-56954.52
2185,FCST_W05_2026,20250201,2,10,5,-66294.41
2186,FCST_W05_2026,20250201,2,20,5,-72295.28
2187,FCST_W05_2026,20250201,2,30,5,-130632.54
2188,FCST_W05_2026,20250201,2,40,5,-76193.38
2189,FCST_W05_2026,20250201,2,10,6,-73655.93
2190,FCST_W05_2026,20250201,2,20,6,-99169.66
2191,FCST_W05_2026,20250201,2,30,6,-58408.13
2192,FCST_W05_2026,20250201,2,40,6,-58806.04
2193,FCST_W05_2026,20250201,2,10,7,-82923.46
2194,FCST_W05_2026,20250201,2,20,7,-71499.48
2195,FCST_W05_2026,20250201,2,30,7,-80682.28
2196,FCST_W05_2026,20250201,2,40,7,-80390.02
2197,FCST_W05_2026,20250201,2,10,8,-68417.92
2198,FCST_W05_2026,20250201,2,20,8,-74196.04
2199,FCST_W05_2026,20250201,2,30,8,-71213.33
2200,FCST_W05_2026,20250201,2,40,8,-89231.71
2201,FCST_W05_2026,20250301,1,10,1,442301.97
2202,FCST_W05_2026,20250301,1,20,1,328292.55
2203,FCST_W05_2026,20250301,1,10,2,406409.99
2204,FCST_W05_2026,20250301,1,20,2,444321.58
2205,FCST_W05_2026,20250301,1,10,3,-206709.09
2206,FCST_W05_2026,20250301,1,10,4,-145920.12
2207,FCST_W05_2026,20250301,1,10,5,-71745.51
2208,FCST_W05_2026,20250301,1,20,5,-79227.99
2209,FCST_W05_2026,20250301,1,30,5,-139672.02
2210,FCST_W05_2026,20250301,1,40,5,-73105.23
2211,FCST_W05_2026,20250301,1,10,6,-52730.96
2212,FCST_W05_2026,20250301,1,20,6,-69261.5
2213,FCST_W05_2026,20250301,1,30,6,-92215.91
2214,FCST_W05_2026,20250301,1,40,6,-80776.94
2215,FCST_W05_2026,20250301,1,10,7,-77392.32
2216,FCST_W05_2026,20250301,1,20,7,-57109.71
2217,FCST_W05_2026,20250301,1,30,7,-68099.21
2218,FCST_W05_2026,20250301,1,40,7,-66452.12
2219,FCST_W05_2026,20250301,1,10,8,-47568.55
2220,FCST_W05_2026,20250301,1,20,8,-76726.52
2221,FCST_W05_2026,20250301,1,30,8,-75457.49
2222,FCST_W05_2026,20250301,1,40,8,-59094.16
2223,FCST_W05_2026,20250301,2,10,1,151419.59
2224,FCST_W05_2026,20250301,2,20,1,191474.64
2225,FCST_W05_2026,20250301,2,10,2,265909.12
2226,FCST_W05_2026,20250301,2,20,2,146596.13
2227,FCST_W05_2026,20250301,2,10,3,-85046.17
2228,FCST_W05_2026,20250301,2,10,4,-73243.51
2229,FCST_W05_2026,20250301,2,10,5,-53392.24
2230,FCST_W05_2026,20250301,2,20,5,-63240.15
2231,FCST_W05_2026,20250301,2,30,5,-83283.7
2232,FCST_W05_2026,20250301,2,40,5,-80801.28
2233,FCST_W05_2026,20250301,2,10,6,-55215.93
2234,FCST_W05_2026,20250301,2,20,6,-94604.61
2235,FCST_W05_2026,20250301,2,30,6,-89475.75
2236,FCST_W05_2026,20250301,2,40,6,-55515.79
2237,FCST_W05_2026,20250301,2,10,7,-66604.01
2238,FCST_W05_2026,20250301,2,20,7,-36903.19
2239,FCST_W05_2026,20250301,2,30,7,-72534.37
2240,FCST_W05_2026,20250301,2,40,7,-65302.08
2241,FCST_W05_2026,20250301,2,10,8,-81339.16
2242,FCST_W05_2026,20250301,2,20,8,-62940.04
2243,FCST_W05_2026,20250301,2,30,8,-89997.54
2244,FCST_W05_2026,20250301,2,40,8,-86363.19
2245,FCST_W05_2026,20250401,1,10,1,405863.32
2246,FCST_W05_2026,20250401,1,20,1,481047.54
2247,FCST_W05_2026,20250401,1,10,2,383943.67
2248,FCST_W05_2026,20250401,1,20,2,404855.43
2249,FCST_W05_2026,20250401,1,10,3,-162829.24
2250,FCST_W05_2026,20250401,1,10,4,-120289.0
2251,FCST_W05_2026,20250401,1,10,5,-84314.97
2252,FCST_W05_2026,20250401,1,20,5,-65544.87
2253,FCST_W05_2026,20250401,1,30,5,-94939.03
2254,FCST_W05_2026,20250401,1,40,5,-64981.07
2255,FCST_W05_2026,20250401,1,10,6,-80688.94
2256,FCST_W05_2026,20250401,1,20,6,-69916.38
2257,FCST_W05_2026,20250401,1,30,6,-106333.48
2258,FCST_W05_2026,20250401,1,40,6,-72129.87
2259,FCST_W05_2026,20250401,1,10,7,-94249.05
2260,FCST_W05_2026,20250401,1,20,7,-61772.63
2261,FCST_W05_2026,20250401,1,30,7,-69627.6
2262,FCST_W05_2026,20250401,1,40,7,-71474.51
2263,FCST_W05_2026,20250401,1,10,8,-83301.81
2264,FCST_W05_2026,20250401,1,20,8,-54406.35
2265,FCST_W05_2026,20250401,1,30,8,-47049.92
2266,FCST_W05_2026,20250401,1,40,8,-59716.96
2267,FCST_W05_2026,20250401,2,10,1,185710.87
2268,FCST_W05_2026,20250401,2,20,1,230509.86
2269,FCST_W05_2026,20250401,2,10,2,259373.9
2270,FCST_W05_2026,20250401,2,20,2,176161.26
2271,FCST_W05_2026,20250401,2,10,3,-50882.45
2272,FCST_W05_2026,20250401,2,10,4,-51230.04
2273,FCST_W05_2026,20250401,2,10,5,-95121.39
2274,FCST_W05_2026,20250401,2,20,5,-63309.21
2275,FCST_W05_2026,20250401,2,30,5,-104040.06
2276,FCST_W05_2026,20250401,2,40,5,-93458.5
2277,FCST_W05_2026,20250401,2,10,6,-63393.79
2278,FCST_W05_2026,20250401,2,20,6,-52979.61
2279,FCST_W05_2026,20250401,2,30,6,-63599.81
2280,FCST_W05_2026,20250401,2,40,6,-74432.46
2281,FCST_W05_2026,20250401,2,10,7,-74350.03
2282,FCST_W05_2026,20250401,2,20,7,-60872.89
2283,FCST_W05_2026,20250401,2,30,7,-81539.06
2284,FCST_W05_2026,20250401,2,40,7,-95130.68
2285,FCST_W05_2026,20250401,2,10,8,-83601.21
2286,FCST_W05_2026,20250401,2,20,8,-82782.33
2287,FCST_W05_2026,20250401,2,30,8,-87533.15
2288,FCST_W05_2026,20250401,2,40,8,-59462.63
2289,FCST_W05_2026,20250501,1,10,1,486360.39
2290,FCST_W05_2026,20250501,1,20,1,421727.97
2291,FCST_W05_2026,20250501,1,10,2,481586.23
2292,FCST_W05_2026,20250501,1,20,2,440025.48
2293,FCST_W05_2026,20250501,1,10,3,-139545.98
2294,FCST_W05_2026,20250501,1,10,4,-128244.04
2295,FCST_W05_2026,20250501,1,10,5,-78249.0
2296,FCST_W05_2026,20250501,1,20,5,-70147.83
2297,FCST_W05_2026,20250501,1,30,5,-103872.8
2298,FCST_W05_2026,20250501,1,40,5,-71688.68
2299,FCST_W05_2026,20250501,1,10,6,-77837.82
2300,FCST_W05_2026,20250501,1,20,6,-58905.26
2301,FCST_W05_2026,20250501,1,30,6,-54902.41
2302,FCST_W05_2026,20250501,1,40,6,-68317.15
2303,FCST_W05_2026,20250501,1,10,7,-57519.89
2304,FCST_W05_2026,20250501,1,20,7,-58389.72
2305,FCST_W05_2026,20250501,1,30,7,-55467.89
2306,FCST_W05_2026,20250501,1,40,7,-49973.83
2307,FCST_W05_2026,20250501,1,10,8,-69533.76
2308,FCST_W05_2026,20250501,1,20,8,-61963.73
2309,FCST_W05_2026,20250501,1,30,8,-94027.42
2310,FCST_W05_2026,20250501,1,40,8,-38798.08
2311,FCST_W05_2026,20250501,2,10,1,188366.52
2312,FCST_W05_2026,20250501,2,20,1,226329.45
2313,FCST_W05_2026,20250501,2,10,2,190125.32
2314,FCST_W05_2026,20250501,2,20,2,209232.87
2315,FCST_W05_2026,20250501,2,10,3,-61022.09
2316,FCST_W05_2026,20250501,2,10,4,-25470.95
2317,FCST_W05_2026,20250501,2,10,5,-59060.47
2318,FCST_W05_2026,20250501,2,20,5,-81769.6
2319,FCST_W05_2026,20250501,2,30,5,-81936.4
2320,FCST_W05_2026,20250501,2,40,5,-74055.83
2321,FCST_W05_2026,20250501,2,10,6,-77161.75
2322,FCST_W05_2026,20250501,2,20,6,-76489.76
2323,FCST_W05_2026,20250501,2,30,6,-61284.31
2324,FCST_W05_2026,20250501,2,40,6,-87910.72
2325,FCST_W05_2026,20250501,2,10,7,-84754.96
2326,FCST_W05_2026,20250501,2,20,7,-89447.63
2327,FCST_W05_2026,20250501,2,30,7,-87706.97
2328,FCST_W05_2026,20250501,2,40,7,-54502.36
2329,FCST_W05_2026,20250501,2,10,8,-82618.86
2330,FCST_W05_2026,20250501,2,20,8,-70884.01
2331,FCST_W05_2026,20250501,2,30,8,-85639.49
2332,FCST_W05_2026,20250501,2,40,8,-54418.07
2333,FCST_W05_2026,20250601,1,10,1,404783.0
2334,FCST_W05_2026,20250601,1,20,1,455872.37
2335,FCST_W05_2026,20250601,1,10,2,458724.44
2336,FCST_W05_2026,20250601,1,20,2,424728.57
2337,FCST_W05_2026,20250601,1,10,3,-96418.96
2338,FCST_W05_2026,20250601,1,10,4,-129484.23
2339,FCST_W05_2026,20250601,1,10,5,-86050.23
2340,FCST_W05_2026,20250601,1,20,5,-64963.51
2341,FCST_W05_2026,20250601,1,30,5,-126297.6
2342,FCST_W05_2026,20250601,1,40,5,-83650.64
2343,FCST_W05_2026,20250601,1,10,6,-60789.18
2344,FCST_W05_2026,20250601,1,20,6,-73015.27
2345,FCST_W05_2026,20250601,1,30,6,-33247.59
2346,FCST_W05_2026,20250601,1,40,6,-60776.31
2347,FCST_W05_2026,20250601,1,10,7,-87332.19
2348,FCST_W05_2026,20250601,1,20,7,-69375.5
2349,FCST_W05_2026,20250601,1,30,7,-32855.03
2350,FCST_W05_2026,20250601,1,40,7,-82916.18
2351,FCST_W05_2026,20250601,1,10,8,-56418.97
2352,FCST_W05_2026,20250601,1,20,8,-62205.93
2353,FCST_W05_2026,20250601,1,30,8,-85450.13
2354,FCST_W05_2026,20250601,1,40,8,-79068.16
2355,FCST_W05_2026,20250601,2,10,1,171286.19
2356,FCST_W05_2026,20250601,2,20,1,214794.96
2357,FCST_W05_2026,20250601,2,10,2,200563.86
2358,FCST_W05_2026,20250601,2,20,2,276504.32
2359,FCST_W05_2026,20250601,2,10,3,-78584.8
2360,FCST_W05_2026,20250601,2,10,4,-55396.4
2361,FCST_W05_2026,20250601,2,10,5,-93360.29
2362,FCST_W05_2026,20250601,2,20,5,-103085.97
2363,FCST_W05_2026,20250601,2,30,5,-95458.67
2364,FCST_W05_2026,20250601,2,40,5,-75738.66
2365,FCST_W05_2026,20250601,2,10,6,-99309.14
2366,FCST_W05_2026,20250601,2,20,6,-73804.26
2367,FCST_W05_2026,20250601,2,30,6,-56262.23
2368,FCST_W05_2026,20250601,2,40,6,-83016.16
2369,FCST_W05_2026,20250601,2,10,7,-72874.22
2370,FCST_W05_2026,20250601,2,20,7,-82397.34
2371,FCST_W05_2026,20250601,2,30,7,-80903.24
2372,FCST_W05_2026,20250601,2,40,7,-47545.29
2373,FCST_W05_2026,20250601,2,10,8,-89904.17
2374,FCST_W05_2026,20250601,2,20,8,-104090.67
2375,FCST_W05_2026,20250601,2,30,8,-93981.17
2376,FCST_W05_2026,20250601,2,40,8,-71116.15
2377,FCST_W05_2026,20250701,1,10,1,497369.12
2378,FCST_W05_2026,20250701,1,20,1,409550.2
2379,FCST_W05_2026,20250701,1,10,2,566692.81
2380,FCST_W05_2026,20250701,1,20,2,351442.07
2381,FCST_W05_2026,20250701,1,10,3,-139836.96
2382,FCST_W05_2026,20250701,1,10,4,-141699.6
2383,FCST_W05_2026,20250701,1,10,5,-58665.65
2384,FCST_W05_2026,20250701,1,20,5,-60278.44
2385,FCST_W05_2026,20250701,1,30,5,-109188.52
2386,FCST_W05_2026,20250701,1,40,5,-65726.59
2387,FCST_W05_2026,20250701,1,10,6,-52711.93
2388,FCST_W05_2026,20250701,1,20,6,-72723.92
2389,FCST_W05_2026,20250701,1,30,6,-78719.3
2390,FCST_W05_2026,20250701,1,40,6,-61400.8
2391,FCST_W05_2026,20250701,1,10,7,-59895.98
2392,FCST_W05_2026,20250701,1,20,7,-58307.14
2393,FCST_W05_2026,20250701,1,30,7,-108409.4
2394,FCST_W05_2026,20250701,1,40,7,-41557.2
2395,FCST_W05_2026,20250701,1,10,8,-61187.55
2396,FCST_W05_2026,20250701,1,20,8,-65561.14
2397,FCST_W05_2026,20250701,1,30,8,-61686.66
2398,FCST_W05_2026,20250701,1,40,8,-62074.3
2399,FCST_W05_2026,20250701,2,10,1,201967.94
2400,FCST_W05_2026,20250701,2,20,1,145127.89
2401,FCST_W05_2026,20250701,2,10,2,157788.99
2402,FCST_W05_2026,20250701,2,20,2,303037.3
2403,FCST_W05_2026,20250701,2,10,3,-81845.27
2404,FCST_W05_2026,20250701,2,10,4,-51556.23
2405,FCST_W05_2026,20250701,2,10,5,-71187.79
2406,FCST_W05_2026,20250701,2,20,5,-75916.74
2407,FCST_W05_2026,20250701,2,30,5,-85745.72
2408,FCST_W05_2026,20250701,2,40,5,-76306.54
2409,FCST_W05_2026,20250701,2,10,6,-80059.04
2410,FCST_W05_2026,20250701,2,20,6,-54388.39
2411,FCST_W05_2026,20250701,2,30,6,-61394.72
2412,FCST_W05_2026,20250701,2,40,6,-54420.26
2413,FCST_W05_2026,20250701,2,10,7,-77037.24
2414,FCST_W05_2026,20250701,2,20,7,-83877.99
2415,FCST_W05_2026,20250701,2,30,7,-61971.95
2416,FCST_W05_2026,20250701,2,40,7,-72568.01
2417,FCST_W05_2026,20250701,2,10,8,-65144.56
2418,FCST_W05_2026,20250701,2,20,8,-72729.48
2419,FCST_W05_2026,20250701,2,30,8,-82970.86
2420,FCST_W05_2026,20250701,2,40,8,-86013.71
2421,FCST_W05_2026,20250801,1,10,1,480660.9
2422,FCST_W05_2026,20250801,1,20,1,576822.52
2423,FCST_W05_2026,20250801,1,10,2,475920.64
2424,FCST_W05_2026,20250801,1,20,2,444369.06
2425,FCST_W05_2026,20250801,1,10,3,-114098.25
2426,FCST_W05_2026,20250801,1,10,4,-145781.32
2427,FCST_W05_2026,20250801,1,10,5,-81785.98
2428,FCST_W05_2026,20250801,1,20,5,-96451.96
2429,FCST_W05_2026,20250801,1,30,5,-82594.78
2430,FCST_W05_2026,20250801,1,40,5,-61854.72
2431,FCST_W05_2026,20250801,1,10,6,-58973.74
2432,FCST_W05_2026,20250801,1,20,6,-76139.74
2433,FCST_W05_2026,20250801,1,30,6,-50960.74
2434,FCST_W05_2026,20250801,1,40,6,-60161.46
2435,FCST_W05_2026,20250801,1,10,7,-89986.98
2436,FCST_W05_2026,20250801,1,20,7,-68221.36
2437,FCST_W05_2026,20250801,1,30,7,-68383.18
2438,FCST_W05_2026,20250801,1,40,7,-82742.39
2439,FCST_W05_2026,20250801,1,10,8,-73076.09
2440,FCST_W05_2026,20250801,1,20,8,-68628.14
2441,FCST_W05_2026,20250801,1,30,8,-81652.26
2442,FCST_W05_2026,20250801,1,40,8,-83772.46
2443,FCST_W05_2026,20250801,2,10,1,300238.64
2444,FCST_W05_2026,20250801,2,20,1,146269.66
2445,FCST_W05_2026,20250801,2,10,2,210049.95
2446,FCST_W05_2026,20250801,2,20,2,164287.97
2447,FCST_W05_2026,20250801,2,10,3,-79834.71
2448,FCST_W05_2026,20250801,2,10,4,-33078.41
2449,FCST_W05_2026,20250801,2,10,5,-69401.57
2450,FCST_W05_2026,20250801,2,20,5,-73815.83
2451,FCST_W05_2026,20250801,2,30,5,-107673.8
2452,FCST_W05_2026,20250801,2,40,5,-99204.38
2453,FCST_W05_2026,20250801,2,10,6,-48221.94
2454,FCST_W05_2026,20250801,2,20,6,-47356.86
2455,FCST_W05_2026,20250801,2,30,6,-74171.8
2456,FCST_W05_2026,20250801,2,40,6,-62462.24
2457,FCST_W05_2026,20250801,2,10,7,-76100.55
2458,FCST_W05_2026,20250801,2,20,7,-72778.68
2459,FCST_W05_2026,20250801,2,30,7,-63893.32
2460,FCST_W05_2026,20250801,2,40,7,-84094.68
2461,FCST_W05_2026,20250801,2,10,8,-68404.43
2462,FCST_W05_2026,20250801,2,20,8,-71794.04
2463,FCST_W05_2026,20250801,2,30,8,-80950.85
2464,FCST_W05_2026,20250801,2,40,8,-71834.9
2465,FCST_W05_2026,20250901,1,10,1,453959.26
2466,FCST_W05_2026,20250901,1,20,1,448606.24
2467,FCST_W05_2026,20250901,1,10,2,419398.43
2468,FCST_W05_2026,20250901,1,20,2,534630.98
2469,FCST_W05_2026,20250901,1,10,3,-178433.29
2470,FCST_W05_2026,20250901,1,10,4,-143888.64
2471,FCST_W05_2026,20250901,1,10,5,-87867.89
2472,FCST_W05_2026,20250901,1,20,5,-96570.9
2473,FCST_W05_2026,20250901,1,30,5,-145458.95
2474,FCST_W05_2026,20250901,1,40,5,-100510.14
2475,FCST_W05_2026,20250901,1,10,6,-53138.82
2476,FCST_W05_2026,20250901,1,20,6,-67771.45
2477,FCST_W05_2026,20250901,1,30,6,-98699.72
2478,FCST_W05_2026,20250901,1,40,6,-59309.33
2479,FCST_W05_2026,20250901,1,10,7,-54473.95
2480,FCST_W05_2026,20250901,1,20,7,-76395.3
2481,FCST_W05_2026,20250901,1,30,7,-44970.21
2482,FCST_W05_2026,20250901,1,40,7,-51978.14
2483,FCST_W05_2026,20250901,1,10,8,-77706.77
2484,FCST_W05_2026,20250901,1,20,8,-68873.66
2485,FCST_W05_2026,20250901,1,30,8,-51407.76
2486,FCST_W05_2026,20250901,1,40,8,-57676.37
2487,FCST_W05_2026,20250901,2,10,1,177471.18
2488,FCST_W05_2026,20250901,2,20,1,230729.82
2489,FCST_W05_2026,20250901,2,10,2,290160.37
2490,FCST_W05_2026,20250901,2,20,2,129036.1
2491,FCST_W05_2026,20250901,2,10,3,-3617.79
2492,FCST_W05_2026,20250901,2,10,4,-59563.62
2493,FCST_W05_2026,20250901,2,10,5,-79281.69
2494,FCST_W05_2026,20250901,2,20,5,-88679.73
2495,FCST_W05_2026,20250901,2,30,5,-109629.91
2496,FCST_W05_2026,20250901,2,40,5,-45112.08
2497,FCST_W05_2026,20250901,2,10,6,-45271.21
2498,FCST_W05_2026,20250901,2,20,6,-79861.12
2499,FCST_W05_2026,20250901,2,30,6,-99542.29
2500,FCST_W05_2026,20250901,2,40,6,-58129.57
2501,FCST_W05_2026,20250901,2,10,7,-69815.51
2502,FCST_W05_2026,20250901,2,20,7,-69426.69
2503,FCST_W05_2026,20250901,2,30,7,-67832.45
2504,FCST_W05_2026,20250901,2,40,7,-75520.23
2505,FCST_W05_2026,20250901,2,10,8,-53332.77
2506,FCST_W05_2026,20250901,2,20,8,-79771.15
2507,FCST_W05_2026,20250901,2,30,8,-72779.9
2508,FCST_W05_2026,20250901,2,40,8,-66202.9
2509,FCST_W05_2026,20251001,1,10,1,462361.53
2510,FCST_W05_2026,20251001,1,20,1,455851.9
2511,FCST_W05_2026,20251001,1,10,2,436990.3
2512,FCST_W05_2026,20251001,1,20,2,508286.53
2513,FCST_W05_2026,20251001,1,10,3,-144893.25
2514,FCST_W05_2026,20251001,1,10,4,-117460.12
2515,FCST_W05_2026,20251001,1,10,5,-83655.8
2516,FCST_W05_2026,20251001,1,20,5,-45987.46
2517,FCST_W05_2026,20251001,1,30,5,-135572.34
2518,FCST_W05_2026,20251001,1,40,5,-85862.07
2519,FCST_W05_2026,20251001,1,10,6,-87230.44
2520,FCST_W05_2026,20251001,1,20,6,-78566.69
2521,FCST_W05_2026,20251001,1,30,6,-65254.1
2522,FCST_W05_2026,20251001,1,40,6,-71885.4
2523,FCST_W05_2026,20251001,1,10,7,-38233.01
2524,FCST_W05_2026,20251001,1,20,7,-66688.53
2525,FCST_W05_2026,20251001,1,30,7,-75412.65
2526,FCST_W05_2026,20251001,1,40,7,-80937.01
2527,FCST_W05_2026,20251001,1,10,8,-57301.98
