sales_line_id,date_key,entity_id,customer_id,product_id,channel_id,qty,net_unit_price,net_amount,cogs_amount,currency
410,20240124,2,459,4,2,1,158.98,158.98,120.08,EUR
411,20240317,1,579,1,2,3,1570.73,4712.18,1738.2,CZK
412,20240418,1,246,3,2,1,3365.14,3365.14,1418.69,CZK
413,20241213,1,512,5,2,2,148.3,296.61,142.51,CZK
414,20250406,1,459,3,2,1,3583.75,3583.75,1464.59,CZK
415,20250826,1,1107,2,3,2,2806.64,5613.27,1802.35,CZK
416,20240623,1,32,2,1,2,3001.19,6002.38,1915.46,CZK
417,20250813,1,692,1,3,3,1890.92,5672.75,1972.19,CZK
418,20250515,1,551,2,3,1,2228.43,2228.43,895.13,CZK
419,20240208,1,983,5,3,2,107.65,215.3,164.89,CZK
420,20240920,1,438,1,4,1,1758.34,1758.34,620.1,CZK
421,20240815,1,802,2,2,2,2532.44,5064.89,1890.39,CZK
422,20251027,1,787,4,2,3,182.82,548.47,304.73,CZK
423,20251122,1,915,1,1,3,1658.65,4975.96,1837.09,CZK
424,20250907,1,1112,1,3,3,1622.48,4867.43,2022.85,CZK
425,20250131,1,355,5,1,3,121.96,365.88,236.87,CZK
426,20250105,2,591,1,2,2,1315.29,2630.59,1256.41,EUR
427,20240821,1,482,1,2,3,1828.19,5484.56,1935.27,CZK
428,20250803,1,653,6,1,1,698.19,698.19,321.56,CZK
429,20240305,1,877,1,1,2,1720.59,3441.19,1183.67,CZK
430,20240722,1,551,4,1,1,255.92,255.92,115.03,CZK
431,20240411,1,223,5,3,2,127.55,255.1,152.19,CZK
432,20250106,2,728,1,3,1,1293.17,1293.17,602.5,EUR
433,20240813,1,1178,2,1,1,2913.87,2913.87,901.37,CZK
434,20240528,1,69,3,4,3,4143.45,12430.36,4060.07,CZK
435,20241009,1,294,4,1,3,214.41,643.23,317.31,CZK
436,20251008,2,1017,2,1,1,2386.74,2386.74,916.89,EUR
437,20250223,1,163,3,3,3,3028.02,9084.05,4846.7,CZK
438,20250910,1,689,2,4,2,2443.49,4886.98,1773.63,CZK
439,20251117,1,800,1,1,3,1712.8,5138.39,1995.78,CZK
440,20251108,2,716,1,1,3,1661.59,4984.76,1981.65,EUR
441,20240920,2,748,5,1,1,141.95,141.95,78.62,EUR
442,20251020,2,989,3,1,2,4057.35,8114.7,2658.26,EUR
443,20251113,2,46,1,1,3,1692.8,5078.41,1729.34,EUR
444,20251221,1,473,2,3,2,2624.17,5248.34,1907.59,CZK
445,20240920,1,1103,5,1,2,143.7,287.39,142.55,CZK
446,20240620,2,19,1,1,1,2190.66,2190.66,579.67,EUR
447,20250314,1,1036,1,1,2,1693.39,3386.78,1379.13,CZK
448,20251130,1,824,4,4,1,204.63,204.63,102.45,CZK
449,20251107,1,521,4,3,3,185.99,557.98,342.5,CZK
450,20250304,1,707,2,1,1,2327.82,2327.82,861.44,CZK
451,20240422,1,530,2,1,1,2435.89,2435.89,943.63,CZK
452,20241113,1,967,3,3,3,3759.5,11278.49,4622.14,CZK
453,20250620,1,997,1,1,3,2133.34,6400.02,1905.84,CZK
454,20250224,1,972,2,2,2,1709.14,3418.28,1840.86,CZK
455,20240916,1,190,4,2,3,177.44,532.32,315.1,CZK
456,20240914,2,689,3,3,2,3837.31,7674.62,2795.43,EUR
457,20240214,2,1135,4,2,2,154.67,309.35,206.09,EUR
458,20240804,2,666,2,1,2,3066.45,6132.9,1587.6,EUR
459,20250517,1,130,1,1,1,1763.3,1763.3,662.47,CZK
460,20240630,2,495,2,1,1,3038.59,3038.59,908.39,EUR
461,20260116,2,810,1,2,3,1231.31,3693.92,2047.4,EUR
462,20240302,1,114,4,2,2,183.7,367.4,215.54,CZK
463,20250318,1,421,1,1,3,1668.08,5004.24,1831.6,CZK
464,20250107,1,248,6,2,3,434.84,1304.52,957.83,CZK
465,20250917,1,295,3,3,1,3734.51,3734.51,1447.51,CZK
466,20251028,2,661,1,1,1,1714.55,1714.55,580.57,EUR
467,20250212,1,746,4,1,3,176.0,528.01,341.06,CZK
468,20250418,1,970,1,1,3,1742.06,5226.17,2035.46,CZK
469,20250608,1,1093,6,1,3,693.76,2081.29,863.3,CZK
470,20250126,2,480,5,1,1,117.77,117.77,75.56,EUR
471,20240518,2,52,1,1,3,1703.44,5110.33,1993.39,EUR
472,20241117,1,929,3,1,2,4000.46,8000.92,3114.65,CZK
473,20240630,2,734,4,1,1,266.62,266.62,116.25,EUR
474,20241214,1,509,2,1,1,2714.69,2714.69,873.77,CZK
475,20250406,1,216,1,4,2,1708.4,3416.8,1156.75,CZK
476,20240606,1,1086,1,2,2,1886.38,3772.75,1255.67,CZK
477,20240706,2,1099,4,3,3,251.07,753.22,330.29,EUR
478,20250910,2,1191,5,2,1,130.4,130.4,76.09,EUR
479,20241010,2,63,1,1,1,1693.78,1693.78,676.74,EUR
480,20240528,2,664,1,3,1,1587.04,1587.04,661.22,EUR
481,20250619,1,561,3,3,2,4771.65,9543.3,2740.95,CZK
482,20250622,1,517,2,1,2,3064.16,6128.33,1867.98,CZK
483,20250912,1,366,6,1,1,559.54,559.54,278.93,CZK
484,20250724,1,1019,2,4,1,2898.05,2898.05,815.85,CZK
485,20260114,1,636,1,3,2,1374.53,2749.06,1175.49,CZK
486,20250307,1,1058,2,1,3,2375.75,7127.24,2535.07,CZK
487,20240803,1,281,1,2,2,1966.74,3933.47,1377.72,CZK
488,20251010,1,458,3,3,1,3804.35,3804.35,1545.57,CZK
489,20240717,1,626,2,1,3,3119.64,9358.93,2583.57,CZK
490,20240806,2,796,1,1,3,2249.56,6748.67,1843.28,EUR
491,20250914,1,1019,5,2,2,122.46,244.91,162.06,CZK
492,20251024,2,1037,1,1,2,1682.33,3364.67,1314.35,EUR
493,20240911,1,985,3,1,1,3872.76,3872.76,1575.53,CZK
494,20250701,2,692,2,2,1,2529.65,2529.65,890.77,EUR
495,20251123,1,299,4,3,2,190.54,381.07,241.66,CZK
496,20250822,1,697,3,1,1,5104.55,5104.55,1360.58,CZK
497,20240104,1,388,2,1,2,2093.94,4187.87,1695.87,CZK
498,20250514,1,635,5,1,2,139.82,279.64,137.03,CZK
499,20240507,2,737,2,1,1,2319.77,2319.77,919.98,EUR
500,20250927,1,888,1,1,1,1734.89,1734.89,613.25,CZK
501,20240220,1,899,6,1,2,504.01,1008.03,575.59,CZK
502,20260115,1,180,2,3,1,1899.87,1899.87,842.35,CZK
503,20240513,1,1028,1,2,2,1526.94,3053.88,1182.13,CZK
504,20241111,1,301,2,1,3,2481.93,7445.78,2422.19,CZK
505,20240624,1,1131,4,4,3,261.3,783.91,331.34,CZK
506,20250903,1,897,5,1,1,141.86,141.86,71.94,CZK
507,20241022,1,345,1,2,1,1581.4,1581.4,620.92,CZK
508,20250713,1,1087,4,2,2,233.4,466.79,230.58,CZK
509,20240220,1,71,1,4,3,1512.7,4538.1,1880.96,CZK
510,20241206,2,641,4,3,2,232.62,465.25,203.42,EUR
511,20251115,1,1091,5,1,2,139.52,279.04,148.09,CZK
512,20251127,1,442,1,2,3,1567.87,4703.61,1858.45,CZK
513,20240605,2,115,4,2,3,233.74,701.22,345.17,EUR
514,20241023,2,567,1,1,2,1780.05,3560.11,1195.32,EUR
515,20241103,2,937,1,2,2,1463.28,2926.55,1150.02,EUR
516,20250228,1,1023,1,1,1,1518.53,1518.53,628.13,CZK
517,20250207,2,195,1,1,1,1428.47,1428.47,576.15,EUR
518,20240320,1,771,3,1,2,4021.32,8042.65,3114.81,CZK
519,20250726,2,948,4,1,3,267.7,803.09,335.98,EUR
520,20240618,1,436,2,1,2,3088.57,6177.13,1818.81,CZK
521,20240824,1,753,5,2,1,158.34,158.34,74.44,CZK
522,20250923,2,586,3,3,2,3801.9,7603.79,3119.49,EUR
523,20250601,2,824,4,3,1,251.02,251.02,117.42,EUR
524,20241024,2,417,3,1,2,4191.93,8383.86,2895.69,EUR
525,20251116,2,458,6,1,1,596.65,596.65,309.76,EUR
526,20241022,1,665,4,1,2,219.36,438.72,239.49,CZK
527,20250228,1,921,1,3,3,1361.79,4085.36,2027.8,CZK
528,20240703,1,797,5,3,1,168.51,168.51,77.46,CZK
529,20240517,1,658,1,4,1,1690.46,1690.46,620.39,CZK
530,20250104,1,1195,2,4,2,2025.77,4051.54,1586.75,CZK
531,20250226,1,78,2,3,1,1801.07,1801.07,858.77,CZK
532,20250828,2,613,2,1,1,3032.17,3032.17,895.3,EUR
533,20241020,1,186,6,2,3,504.51,1513.53,905.32,CZK
534,20251103,2,330,4,3,2,186.48,372.97,233.12,EUR
535,20250401,2,801,1,3,2,1588.12,3176.25,1365.51,EUR
536,20240222,2,5,1,1,2,1408.24,2816.47,1274.72,EUR
537,20250709,1,52,5,2,1,155.78,155.78,67.6,CZK
538,20250307,1,1138,5,1,2,140.53,281.06,137.77,CZK
539,20241019,1,1173,2,1,3,2363.06,7089.17,2707.31,CZK
540,20241216,2,1079,2,1,1,2855.17,2855.17,885.03,EUR
541,20240814,2,798,2,4,2,3046.82,6093.64,1722.6,EUR
542,20250406,2,291,3,2,2,3580.93,7161.86,3072.03,EUR
543,20250301,1,52,1,3,1,1537.84,1537.84,620.27,CZK
544,20241201,1,212,1,1,3,2034.13,6102.4,1950.57,CZK
545,20240802,2,1148,1,1,1,2075.68,2075.68,597.58,EUR
546,20241026,1,241,1,1,3,1781.36,5344.07,1872.07,CZK
547,20250108,2,419,2,1,3,2095.11,6285.33,2392.68,EUR
548,20241220,2,837,1,2,3,1755.1,5265.31,1951.47,EUR
549,20240820,2,679,2,4,1,3119.65,3119.65,802.29,EUR
550,20250313,2,84,2,1,1,2384.29,2384.29,875.93,EUR
551,20240619,1,465,4,3,2,242.56,485.13,229.83,CZK
552,20250111,1,492,2,3,3,1819.25,5457.75,2464.36,CZK
553,20240401,1,1075,5,1,3,147.33,441.99,219.36,CZK
554,20241220,2,197,4,3,2,220.15,440.29,236.58,EUR
555,20250811,2,155,3,4,2,5036.45,10072.89,2737.08,EUR
556,20250906,1,903,6,3,3,532.43,1597.29,814.3,CZK
557,20250605,1,251,4,1,2,274.63,549.26,234.67,CZK
558,20250713,1,732,1,2,3,1821.58,5464.73,1832.34,CZK
559,20240219,1,439,1,3,1,1314.21,1314.21,604.03,CZK
560,20240913,2,975,1,3,3,1642.66,4927.98,1714.65,EUR
561,20250506,1,1108,3,3,3,3702.21,11106.63,4380.96,CZK
562,20250824,1,810,1,4,1,2159.57,2159.57,636.36,CZK
563,20250313,1,1082,5,3,1,137.54,137.54,71.28,CZK
564,20251003,2,372,2,1,1,2412.18,2412.18,957.51,EUR
565,20240724,1,507,1,4,1,2092.71,2092.71,587.65,CZK
566,20240425,1,1152,1,3,2,1653.67,3307.34,1345.99,CZK
567,20240305,1,728,2,4,2,2390.07,4780.14,1584.32,CZK
568,20250313,1,664,2,2,3,2184.1,6552.3,2591.17,CZK
569,20250514,1,140,4,3,3,200.96,602.89,303.91,CZK
570,20240802,2,99,1,4,3,2169.67,6509.0,1786.88,EUR
571,20250811,2,948,1,3,2,1955.94,3911.88,1279.12,EUR
572,20250709,1,745,2,3,1,2665.49,2665.49,900.96,CZK
573,20240927,1,73,5,1,2,143.94,287.88,157.44,CZK
574,20240628,1,1133,2,1,3,3025.29,9075.87,2820.12,CZK
575,20250711,1,915,1,3,3,2005.97,6017.9,1895.82,CZK
576,20250519,1,1161,1,3,1,1541.61,1541.61,609.34,CZK
577,20240508,2,227,3,2,3,3577.78,10733.33,4568.88,EUR
578,20240710,1,1047,1,1,1,2122.25,2122.25,636.55,CZK
579,20241230,1,411,3,1,3,4551.77,13655.31,4832.7,CZK
580,20250118,1,400,4,2,2,158.24,316.47,240.52,CZK
581,20240504,1,584,4,2,3,192.82,578.47,324.62,CZK
582,20251213,1,1164,5,3,2,146.03,292.07,152.73,CZK
583,20241018,1,1140,4,1,3,218.73,656.18,300.6,CZK
584,20241013,2,1101,6,1,2,558.24,1116.47,618.34,EUR
585,20240215,1,1113,3,1,3,3444.37,10333.12,4817.31,CZK
586,20251019,1,157,4,2,1,186.16,186.16,116.48,CZK
587,20240625,2,257,5,1,2,181.54,363.07,164.76,EUR
588,20260111,1,96,1,2,2,1273.69,2547.38,1255.15,CZK
589,20250107,2,685,2,1,1,2103.5,2103.5,804.62,EUR
590,20251019,1,292,4,4,1,219.06,219.06,110.22,CZK
591,20240514,1,1171,5,2,3,128.68,386.04,229.02,CZK
592,20240504,1,160,2,3,1,2163.94,2163.94,914.77,CZK
593,20250824,2,756,2,2,2,2526.11,5052.23,1807.53,EUR
594,20250907,2,1005,5,1,3,145.44,436.32,218.52,EUR
595,20250211,1,1073,5,1,2,118.07,236.15,158.19,CZK
596,20240125,1,335,5,1,3,125.81,377.44,230.38,CZK
597,20251209,1,100,2,4,1,2751.09,2751.09,941.29,CZK
598,20241022,1,201,3,4,3,4111.41,12334.24,4575.63,CZK
599,20251203,1,1086,6,4,2,644.31,1288.62,577.27,CZK
600,20251015,2,990,1,3,1,1653.63,1653.63,650.04,EUR
601,20251001,1,691,3,1,3,3914.84,11744.51,4728.74,CZK
602,20250601,1,1090,6,3,1,630.15,630.15,280.27,CZK
603,20250520,1,456,1,1,1,1716.08,1716.08,580.83,CZK
604,20250204,1,827,5,1,1,122.22,122.22,74.87,CZK
605,20240119,2,1167,2,2,1,1865.15,1865.15,948.43,EUR
606,20241018,1,75,1,1,1,1714.56,1714.56,619.98,CZK
607,20250702,2,795,2,1,3,2902.37,8707.1,2403.69,EUR
608,20250902,1,968,1,1,1,1713.69,1713.69,580.7,CZK
609,20250224,1,1168,6,1,1,477.74,477.74,320.69,CZK
610,20250616,1,920,1,2,2,1809.42,3618.84,1331.87,CZK
611,20240117,2,1166,4,3,2,157.16,314.33,209.22,EUR
612,20241217,1,309,5,1,1,165.04,165.04,80.63,CZK
613,20250116,1,782,1,1,2,1489.71,2979.43,1319.83,CZK
614,20251101,1,992,5,3,1,134.25,134.25,81.4,CZK
615,20240821,1,1021,3,3,3,4669.95,14009.86,3975.23,CZK
616,20240621,2,681,5,1,2,186.39,372.78,161.76,EUR
617,20240921,2,231,1,3,2,1534.33,3068.66,1187.97,EUR
618,20240507,1,1136,2,2,3,2040.1,6120.31,2746.77,CZK
619,20250223,1,347,1,1,1,1468.53,1468.53,646.6,CZK
620,20250427,1,251,2,2,3,2159.43,6478.28,2815.74,CZK
621,20250824,1,774,2,1,1,2905.88,2905.88,807.65,CZK
622,20251230,1,1124,2,1,2,2660.6,5321.21,1604.47,CZK
623,20240225,1,788,4,2,2,155.9,311.8,199.05,CZK
624,20240704,1,1010,5,1,3,178.87,536.6,246.95,CZK
625,20240813,2,85,4,1,1,265.1,265.1,105.36,EUR
626,20240706,1,512,5,3,2,165.38,330.76,144.21,CZK
627,20250913,2,702,4,1,3,213.67,641.0,343.45,EUR
628,20240414,2,937,5,1,2,138.35,276.7,136.36,EUR
629,20240123,2,75,3,2,1,3022.88,3022.88,1383.64,EUR
630,20251008,2,691,1,1,3,1726.26,5178.77,1730.82,EUR
631,20251223,1,499,1,2,2,1796.67,3593.33,1151.26,CZK
632,20240619,1,474,2,3,2,2852.52,5705.03,1613.79,CZK
633,20240906,2,772,1,2,2,1467.25,2934.5,1146.11,EUR
634,20250112,2,520,1,1,2,1409.3,2818.61,1362.52,EUR
635,20250129,1,709,6,4,1,484.22,484.22,316.06,CZK
636,20260114,1,261,2,3,3,1947.66,5842.97,2622.52,CZK
637,20241030,2,445,6,4,3,591.76,1775.29,936.32,EUR
638,20240110,1,433,5,3,3,114.32,342.97,228.75,CZK
639,20241113,1,65,3,3,3,3621.29,10863.87,4473.27,CZK
640,20250221,1,1045,2,4,3,2046.5,6139.49,2822.39,CZK
641,20250123,1,270,2,1,1,2080.95,2080.95,902.53,CZK
642,20250119,1,401,1,4,3,1461.62,4384.85,1996.04,CZK
643,20251123,1,830,1,1,2,1659.14,3318.29,1299.29,CZK
644,20250829,2,991,2,4,2,2985.58,5971.15,1693.58,EUR
645,20240708,1,941,5,3,1,162.36,162.36,71.01,CZK
646,20240923,2,609,6,3,1,551.61,551.61,270.98,EUR
647,20250516,1,717,1,1,1,1725.76,1725.76,637.5,CZK
648,20241104,2,762,3,1,2,4060.62,8121.25,3033.07,EUR
649,20241117,1,561,5,1,3,140.03,420.08,203.86,CZK
650,20240506,1,940,4,1,1,203.96,203.96,116.17,CZK
651,20240710,1,1069,1,4,3,2093.56,6280.67,1809.3,CZK
652,20250710,1,1181,6,2,1,646.27,646.27,319.39,CZK
653,20250925,1,584,6,4,2,563.49,1126.98,594.64,CZK
654,20250812,1,168,2,2,3,2624.66,7873.98,2375.85,CZK
655,20240819,2,588,1,1,3,2170.52,6511.56,1949.15,EUR
656,20240412,1,805,1,1,3,1780.15,5340.44,2061.68,CZK
657,20240429,2,76,5,1,3,148.22,444.65,204.07,EUR
658,20241022,1,341,4,1,3,207.89,623.66,349.86,CZK
659,20250123,1,1140,2,2,1,1775.47,1775.47,901.37,CZK
660,20251101,2,17,2,1,3,2323.48,6970.43,2834.31,EUR
661,20251106,1,19,5,1,3,142.84,428.52,244.06,CZK
662,20240103,2,38,2,4,3,2063.39,6190.18,2830.73,EUR
663,20250615,1,563,5,1,1,174.03,174.03,74.87,CZK
664,20240812,1,946,4,2,2,241.97,483.93,199.39,CZK
665,20240528,2,316,4,2,2,188.19,376.38,241.59,EUR
666,20250220,1,178,1,1,1,1472.97,1472.97,591.47,CZK
667,20240126,1,488,3,2,3,3062.87,9188.62,4400.86,CZK
668,20240907,1,1099,6,1,3,576.13,1728.39,882.99,CZK
669,20250218,2,274,6,1,3,499.75,1499.26,862.79,EUR
670,20240723,1,771,6,3,3,654.85,1964.55,880.62,CZK
671,20250321,1,133,3,3,1,3717.51,3717.51,1424.87,CZK
672,20241211,1,656,5,1,1,163.47,163.47,74.36,CZK
673,20250823,1,810,2,1,3,2949.43,8848.29,2543.36,CZK
674,20240516,2,182,1,4,2,1759.06,3518.12,1277.66,EUR
675,20240212,2,337,4,4,2,175.78,351.56,231.63,EUR
676,20250201,2,1122,3,1,1,3468.43,3468.43,1455.71,EUR
677,20240711,2,90,5,2,1,151.29,151.29,77.09,EUR
678,20250614,2,876,2,1,1,2877.2,2877.2,845.83,EUR
679,20240311,1,853,4,1,3,205.4,616.21,340.43,CZK
680,20250308,1,28,2,2,2,2107.13,4214.26,1797.59,CZK
681,20260113,1,629,4,1,3,179.81,539.44,334.65,CZK
682,20240310,1,288,2,1,1,2419.19,2419.19,924.54,CZK
683,20240814,2,103,3,3,3,4657.87,13973.61,4676.27,EUR
684,20250926,1,105,3,1,2,4009.33,8018.66,2655.44,CZK
685,20250204,1,227,1,1,3,1473.8,4421.41,2031.78,CZK
686,20240511,2,147,3,4,1,4025.22,4025.22,1502.03,EUR
687,20240609,1,633,4,2,1,226.53,226.53,99.89,CZK
688,20250728,2,264,2,1,3,2882.48,8647.43,2674.38,EUR
689,20251008,2,26,5,1,2,143.62,287.24,138.05,EUR
690,20240927,1,1168,4,1,2,202.58,405.16,216.0,CZK
691,20241221,2,860,4,3,3,215.97,647.9,337.96,EUR
692,20250810,1,1159,4,3,1,242.71,242.71,107.26,CZK
693,20240512,1,619,4,2,3,180.02,540.05,322.94,CZK
694,20240603,2,1021,4,1,3,257.03,771.09,301.94,EUR
695,20250804,1,650,2,3,2,2804.69,5609.39,1644.94,CZK
696,20240520,1,1114,4,3,1,202.29,202.29,116.16,CZK
697,20250801,1,1111,3,2,2,4297.37,8594.73,2661.25,CZK
698,20250108,1,822,2,1,3,2088.03,6264.1,2848.43,CZK
699,20260113,2,567,5,2,2,105.94,211.89,141.63,EUR
700,20240125,1,803,2,1,3,2088.54,6265.63,2663.21,CZK
701,20251211,1,843,2,4,2,2751.91,5503.82,1617.12,CZK
702,20240618,2,713,1,3,2,2039.84,4079.68,1245.6,EUR
703,20240127,1,940,5,1,1,119.2,119.2,79.8,CZK
704,20250627,1,1083,4,1,1,263.77,263.77,114.82,CZK
705,20250203,1,1139,5,4,2,117.32,234.65,147.0,CZK
706,20250920,2,217,6,4,1,588.58,588.58,304.0,EUR
707,20240322,1,766,1,2,2,1547.07,3094.14,1221.43,CZK
708,20240301,1,159,5,1,2,138.74,277.48,142.01,CZK
709,20250302,1,505,4,3,3,189.03,567.1,316.21,CZK
710,20251024,1,220,2,1,2,2363.65,4727.3,1709.74,CZK
711,20241031,2,859,6,3,1,543.94,543.94,300.07,EUR
712,20250821,2,172,1,1,3,2112.69,6338.08,1975.08,EUR
713,20251111,1,995,1,2,1,1552.88,1552.88,628.94,CZK
714,20251015,1,808,1,4,2,1670.8,3341.6,1206.11,CZK
715,20250117,1,362,4,2,2,156.94,313.88,236.01,CZK
716,20250608,1,40,5,4,3,182.7,548.11,230.22,CZK
717,20250129,1,222,3,3,2,3089.34,6178.68,2703.67,CZK
718,20250521,1,1194,2,2,2,2109.78,4219.57,1916.33,CZK
719,20250301,1,1171,2,3,2,2273.19,4546.37,1866.64,CZK
720,20250129,2,216,1,4,2,1503.77,3007.55,1335.96,EUR
721,20241124,1,738,5,3,1,130.67,130.67,74.06,CZK
722,20250505,1,1087,2,4,2,2444.64,4889.28,1864.03,CZK
723,20250718,1,550,1,1,3,2164.53,6493.58,1742.88,CZK
724,20251121,1,494,1,1,3,1749.72,5249.16,1842.59,CZK
725,20250405,1,1083,2,1,2,2399.54,4799.08,1897.3,CZK
726,20240316,1,69,1,4,3,1666.9,5000.71,2076.9,CZK
727,20250317,2,747,5,4,1,143.45,143.45,80.1,EUR
728,20240825,1,690,6,3,3,645.53,1936.6,935.23,CZK
729,20240121,1,701,2,3,3,1917.71,5753.12,2516.16,CZK
730,20240224,1,595,2,1,1,2075.67,2075.67,958.8,CZK
731,20250320,1,979,6,1,1,577.58,577.58,328.35,CZK
732,20251210,2,238,1,2,2,1817.71,3635.43,1328.87,EUR
733,20250114,1,961,2,2,3,1724.84,5174.53,2465.51,CZK
734,20241130,2,890,1,1,2,1762.06,3524.11,1213.23,EUR
735,20240307,1,372,2,1,3,2395.18,7185.54,2627.12,CZK
736,20250522,1,530,1,1,2,1765.67,3531.34,1139.84,CZK
737,20240211,1,776,2,1,2,2105.38,4210.77,1879.88,CZK
738,20250923,1,251,4,4,1,217.37,217.37,114.9,CZK
739,20250905,1,129,4,1,1,204.58,204.58,108.64,CZK
740,20260114,1,1126,1,2,3,1226.9,3680.71,1850.89,CZK
741,20240801,1,262,6,2,3,605.32,1815.96,859.61,CZK
742,20240501,2,939,4,1,3,215.45,646.34,307.07,EUR
743,20240812,1,504,1,1,2,2157.86,4315.71,1162.08,CZK
744,20250823,1,882,1,1,2,2240.78,4481.56,1270.77,CZK
745,20240613,2,53,1,1,3,2107.18,6321.54,2020.22,EUR
746,20251028,1,1129,1,2,2,1504.39,3008.79,1341.79,CZK
747,20240425,1,663,2,1,1,2357.12,2357.12,818.71,CZK
748,20240206,1,477,5,4,3,120.37,361.12,235.6,CZK
749,20240613,1,563,1,1,2,2170.28,4340.56,1322.82,CZK
750,20250720,1,1104,4,1,2,256.36,512.71,234.78,CZK
751,20250328,1,296,2,2,2,2163.45,4326.91,1605.44,CZK
752,20240923,2,198,3,3,2,3557.11,7114.22,3054.01,EUR
753,20250507,1,958,2,2,1,2106.25,2106.25,825.03,CZK
754,20250502,2,1185,2,1,2,2388.84,4777.68,1808.17,EUR
755,20250220,1,769,4,3,3,168.16,504.48,323.19,CZK
756,20250121,1,233,2,3,3,1942.22,5826.67,2400.24,CZK
757,20240317,1,902,1,1,3,1701.28,5103.84,2006.89,CZK
758,20240714,1,921,1,2,3,1924.94,5774.81,2039.18,CZK
759,20250131,1,60,6,3,3,454.52,1363.56,857.02,CZK
760,20240411,1,520,3,2,3,3536.4,10609.21,4423.23,CZK
761,20241223,1,291,5,1,2,166.59,333.18,142.45,CZK
762,20240328,1,1071,1,1,2,1666.48,3332.95,1370.97,CZK
763,20250814,1,655,2,3,3,2694.6,8083.8,2678.91,CZK
764,20240318,1,658,1,2,2,1521.32,3042.64,1320.7,CZK
765,20240310,1,620,4,1,1,209.07,209.07,120.28,CZK
766,20250423,1,732,2,1,3,2461.39,7384.16,2797.94,CZK
767,20240614,1,76,4,1,1,258.45,258.45,102.54,CZK
768,20240920,1,1061,3,2,1,3439.02,3439.02,1483.53,CZK
769,20240824,1,420,5,3,3,168.63,505.9,215.71,CZK
770,20240611,2,116,2,1,3,3092.62,9277.86,2761.34,EUR
771,20250726,2,817,2,1,3,3036.0,9108.01,2522.82,EUR
772,20250603,1,64,2,1,3,3105.47,9316.4,2479.82,CZK
773,20240628,1,1187,5,1,1,182.67,182.67,81.51,CZK
774,20250530,2,24,4,1,2,217.87,435.74,222.2,EUR
775,20250619,1,816,6,1,1,725.86,725.86,300.87,CZK
776,20250208,1,1181,1,1,3,1509.22,4527.65,1754.42,CZK
777,20250310,1,820,4,2,3,182.28,546.85,346.47,CZK
778,20251203,1,1187,1,2,3,1692.1,5076.31,2051.66,CZK
779,20241206,1,145,6,3,3,597.94,1793.83,867.44,CZK
780,20241016,1,16,4,1,3,210.26,630.77,333.83,CZK
781,20250208,1,553,3,2,2,3077.38,6154.76,3111.54,CZK
782,20250919,1,1036,4,3,3,199.11,597.32,309.55,CZK
783,20250616,1,433,1,4,1,2090.33,2090.33,606.39,CZK
784,20240226,1,771,4,1,3,173.57,520.71,349.69,CZK
785,20241210,1,946,3,2,1,3889.27,3889.27,1534.42,CZK
786,20250709,1,994,4,1,3,269.34,808.02,303.05,CZK
787,20240617,1,290,1,1,2,2106.61,4213.22,1362.99,CZK
788,20260112,2,252,2,3,3,1836.98,5510.93,2583.5,EUR
789,20250829,1,183,1,3,2,1981.02,3962.04,1208.25,CZK
790,20250927,1,1190,2,1,3,2439.03,7317.1,2822.76,CZK
791,20240302,1,777,3,3,3,3744.77,11234.31,4286.52,CZK
792,20250311,1,248,2,2,2,2158.56,4317.12,1761.16,CZK
793,20250131,1,839,5,1,1,121.88,121.88,71.51,CZK
794,20250415,1,1162,4,1,2,215.64,431.28,227.34,CZK
795,20250930,2,947,4,3,3,188.43,565.3,305.34,EUR
796,20240922,1,518,4,3,1,192.96,192.96,113.7,CZK
797,20250205,1,394,1,1,3,1475.57,4426.7,2066.97,CZK
798,20250525,2,1118,1,2,2,1491.18,2982.37,1144.69,EUR
799,20250719,1,160,6,1,1,719.53,719.53,314.98,CZK
800,20250801,1,1109,2,1,1,2919.62,2919.62,819.77,CZK
801,20240910,1,241,2,1,2,2423.61,4847.22,1609.24,CZK
802,20260119,1,394,2,3,1,1845.77,1845.77,912.86,CZK
803,20240108,1,572,1,2,3,1237.83,3713.49,1878.94,CZK
804,20250104,2,526,5,4,3,122.81,368.43,214.93,EUR
805,20250402,1,533,4,1,2,212.94,425.88,215.11,CZK
806,20240216,1,604,3,4,3,3419.94,10259.81,4234.1,CZK
807,20241204,1,110,1,1,1,1935.81,1935.81,593.81,CZK
808,20250323,1,1057,4,3,1,187.77,187.77,114.25,CZK
809,20250401,2,430,5,1,3,143.2,429.59,227.99,EUR
810,20240330,1,76,1,1,2,1796.54,3593.07,1276.37,CZK
811,20240727,1,443,2,3,2,2677.08,5354.17,1646.55,CZK
812,20240702,1,335,5,4,1,173.95,173.95,70.24,CZK
813,20250425,2,1129,1,2,3,1516.2,4548.59,1922.84,EUR
814,20240903,1,443,3,3,1,3655.72,3655.72,1607.14,CZK
815,20250305,1,106,1,1,3,1799.43,5398.28,1974.7,CZK
816,20250703,2,920,6,3,1,682.39,682.39,304.43,EUR
817,20250821,1,1119,2,1,2,2878.5,5757.01,1696.94,CZK
818,20240518,1,715,2,4,1,2355.96,2355.96,953.96,CZK
819,20251109,1,1115,4,1,2,212.09,424.18,214.34,CZK
